"V1" "V2"
"1" 3.83340665526653 0.000127108277672759
"2" 8.48019385765823 2.54555171832759e-17
"3" 4.39999572890945 1.09306105217048e-05
"4" 6.23193048525559 4.78149131155126e-10
"5" -0.11800634732532 0.906064854430844
"6" -2.74129514469705 0.00612996278695568
"7" 2.80645298494667 0.00501811907553526
"8" 2.37420766927118 0.0176042813924478
"9" 4.01729085931952 5.92757350905978e-05
"10" -1.58773693526823 0.112375528732683
"11" 6.98329629426642 3.05530033710338e-12
"12" -2.67689027827402 0.00744228234156668
"13" 4.28945789039248 1.80690414674862e-05
"14" -0.846736798212648 0.397160872436303
"15" -3.23272133441944 0.00122990441037706
"16" -3.28902258964492 0.00100862244181435
"17" 1.96730420003353 0.0491740709872326
"18" 2.63184054196714 0.00850461732339598
"19" 3.72305909989186 0.000197838275736485
"20" 3.7681402477703 0.000165355649737986
"21" 6.82458338033393 9.29753422107111e-12
"22" 8.83609246424666 1.14713653612065e-18
"23" 7.87517982401173 3.73354776861897e-15
"24" 4.87307510743032 1.1145876922213e-06
"25" -1.19484988766787 0.232172297674879
"26" 1.97699259096196 0.0480682227750632
"27" 1.06692383425541 0.28603042048818
"28" 8.94182307390954 4.46120284438439e-19
"29" 2.12042757919829 0.0339930593305625
"30" 1.58455517913821 0.113097131770079
"31" 1.29126779762873 0.196638863766508
"32" -0.0787855327368909 0.937204691925738
"33" 4.52592815046264 6.07829133544829e-06
"34" 2.30917920720513 0.0209526845596062
"35" 5.12291012030068 3.06123458063503e-07
"36" 3.75706162195827 0.000172837495517415
"37" 3.37058364906275 0.000752757313730109
"38" 2.77722139763474 0.00549216978004974
"39" 4.07363342668321 4.66207834324722e-05
"40" 0.245918116220994 0.805750359544757
"41" 5.36370831374773 8.32381705451259e-08
"42" 5.14095550501187 2.78196737343868e-07
"43" 3.09472700185886 0.00197504900978139
"44" 9.02990993210669 2.01443522533976e-19
"45" 9.76524497746826 1.97130293476139e-22
"46" 4.60730997601364 4.1264799214645e-06
"47" 7.52958024292275 5.50240274431344e-14
"48" 4.62533541671563 3.78400969381764e-06
"49" 5.63822235769387 1.7619077146476e-08
"50" 1.87594501811067 0.0606901652699924
"51" 3.39670650297824 0.000684515423971385
"52" 4.18497948409096 2.87482472714205e-05
"53" 1.92583076821742 0.0541521029200774
"54" 2.76305611348102 0.0057361232923136
"55" 1.92528682577035 0.054220088045015
"56" 5.43592714085988 5.57153110888545e-08
"57" 6.03206962026654 1.67253724806812e-09
"58" 6.11986125918583 9.69534076145114e-10
"59" 4.65221680144323 3.3234370501106e-06
"60" 5.73192936329783 1.019930833274e-08
"61" 9.6631733112924 5.32138358052794e-22
"62" 1.83856061247887 0.06600767309566
"63" -0.665882097418598 0.505500888973962
"64" 0.246456485770411 0.805333635798491
"65" 5.62315718557137 1.92224403585497e-08
"66" -4.3140352806256 1.61747268854704e-05
"67" 7.84603962498353 4.70521548067414e-15
"68" 6.01519778147886 1.85573583076772e-09
"69" 1.80869241411774 0.0705269976392996
"70" -1.8049680411279 0.071107921348514
"71" 1.97743639309509 0.048018071164083
"72" 5.02862398449785 5.0205890244912e-07
"73" 7.37239205503935 1.80041921016903e-13
"74" -1.50608067595023 0.132076128022456
"75" 4.13140278529727 3.63313309830902e-05
"76" 5.86089449492097 4.74038317631521e-09
"77" 4.96299810169714 7.04876961540598e-07
"78" 5.41358825502601 6.31156797554111e-08
"79" -0.162603608505259 0.870833631159219
"80" -0.0881534926640297 0.929756338582808
"81" 3.54403537162121 0.000395741119730594
"82" 4.04600738808707 5.24665486562838e-05
"83" 2.34598796022525 0.018994961862619
"84" 4.63002245220405 3.69952611274776e-06
"85" 8.55655488004278 1.3226091046463e-17
"86" 0.651215841195501 0.514921219098095
"87" 1.96978242912278 0.048889189124701
"88" -1.46384669671873 0.143265359666622
"89" -2.83521166498675 0.00458816244916522
"90" -2.3315329543862 0.0197438317877463
"91" -0.197101343080168 0.843751994367545
"92" 0.716128579807141 0.473927662545535
"93" 3.09258136742401 0.00198937004374227
"94" 5.66870085470538 1.47627622487379e-08
"95" 8.68532831827715 4.32876270467854e-18
"96" 8.26618902631233 1.5475189906222e-16
"97" 4.24575135790801 2.19710950974402e-05
"98" 4.30634284693797 1.6746266303891e-05
"99" 0.304548873701492 0.760715715763764
"100" 2.79329218679507 0.00522677012842317
"101" 0.646037391930668 0.518269062305611
"102" 5.66732717192031 1.48812055931282e-08
"103" 3.75022937813287 0.000177609123271511
"104" 1.74337142667441 0.0812976181816657
"105" 2.08705360904491 0.0369070107850837
"106" 0.497882890952008 0.618576869061521
"107" 5.26686667389656 1.41478801793574e-07
"108" 4.00214032418247 6.3197411318212e-05
"109" 3.60359725591871 0.000315274864962874
"110" 4.76517640696593 1.91183514270923e-06
"111" 4.57340265926103 4.85282200356078e-06
"112" 3.63826043369367 0.000275783663997431
"113" 1.83786953738488 0.0661094746885868
"114" 2.33734494718785 0.0194396854964487
"115" 7.3362332212254 2.35684504881214e-13
"116" 7.00358131958259 2.6455662608432e-12
"117" 1.97684464516432 0.0480849510864418
"118" 10.655531855599 2.23079913101766e-26
"119" 8.34790243204862 7.80921899363597e-17
"120" 3.68946402524511 0.000225846878888743
"121" 6.46024248076064 1.09098334326959e-10
"122" 5.67311701287369 1.43881589755711e-08
"123" 6.90873401757753 5.16928239368521e-12
"124" 2.50488250630437 0.0122640267852788
"125" 3.89686106178528 9.80443606490033e-05
"126" 3.39259619151743 0.000694857209360934
"127" 2.35131358016133 0.0187253859878593
"128" 1.23279242141774 0.217680436399995
"129" 2.74191802781597 0.00611835920506025
"130" 4.84259548322961 1.29957589705792e-06
"131" 6.74621966689569 1.59623681203028e-11
"132" 7.40295214733619 1.43250783865856e-13
"133" 7.25095183113265 4.42588805477462e-13
"134" 5.69950623798466 1.23348214796287e-08
"135" 10.4040978232174 3.13698110051981e-25
"136" 1.56468919023618 0.117685521092059
"137" -3.07255705717866 0.00212769221407228
"138" 1.87963944717194 0.0601845164578082
"139" 6.2159874276347 5.29125898821805e-10
"140" -3.90472845112579 9.49134612096221e-05
"141" 7.34390134189835 2.22625071584335e-13
"142" 4.91673413429485 8.93134796763857e-07
"143" 2.40504695925868 0.0161873421426349
"144" -1.03277652222294 0.301731949272892
"145" 0.571099088541787 0.567944529188026
"146" 4.49581119513776 7.00375424042138e-06
"147" 9.78287005083337 1.65898629213587e-22
"148" 2.19657901965958 0.028072002695888
"149" 6.50066784662797 8.35426495796451e-11
"150" 7.23841763312524 4.85249549064699e-13
"151" 6.97140942744182 3.32367619598856e-12
